UtilizationOfUnsecuredLinesTotal,Age,CustomerLifeTime,NumberOfTime30_59DaysLateNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.665333381,47,18,0,0.397495183,5189,17,0,2,0,1,No
0.023745023,53,20,0,0.129020017,10540,5,0,1,0,1,No
0.024634137,39,7,0,0.386762936,4154,6,0,2,0,0,No
0.33827766,65,29,0,4581,6670.221237,12,0,2,0,0,No
0.075592425,41,12,0,0.501363388,5500,7,0,1,0,2,No
0.9999999,89,29,0,0.008319468,600,1,0,0,0,0,No
0.007386196,35,7,0,0.281045752,10250,12,0,2,0,2,No
0.10374068,63,20,0,0.308538292,5000,5,0,1,0,0,No
0.120606097,57,20,0,0.332904701,6998,28,0,2,0,1,No
0.036322639,57,20,0,0.262691527,5416,7,0,1,0,2,No
0.275506414,59,17,0,0.542850206,4118,9,0,1,0,0,No
0.019992003,26,3,0,0.00140056,1427,6,0,0,0,0,No
0.045226573,38,7,0,0.225505443,4500,10,0,1,0,3,No
0.015299357,52,18,0,0.192324175,21000,19,0,1,0,3,No
0.321337213,62,28,0,0.830383882,3672,19,0,2,0,0,No
0.08221724,61,18,0,0.765605096,784,13,0,1,0,0,No
0.007483176,39,11,0,0.239875723,9333,9,0,1,0,2,No
0.588266525,56,18,2,0.263559497,4848,8,0,1,0,0,No
0,55,16,0,0.338628159,2769,6,0,1,0,0,No
0.01330462,59,25,0,0.213766972,9500,8,0,2,0,0,No
1.040319979,41,8,1,0.482531312,4550,8,0,1,0,2,No
0.00871726,58,24,1,0.983189459,2200,15,0,2,0,0,No
0.094547517,71,26,0,497,6670.221237,14,0,0,0,0,No
0.030374711,49,13,0,0.173981686,3166,9,0,0,0,1,No
0.043260856,69,25,0,2204,6670.221237,5,0,1,0,0,No
0.073895602,59,19,0,0.359386718,12000,14,0,3,0,0,No
0.930783864,48,18,1,2485,6670.221237,15,0,2,0,0,No
0.900919947,38,7,0,0.345231846,5714,8,0,0,0,3,No
0.536263389,43,11,1,1.589337776,2400,8,0,2,0,3,No
0.9999999,39,7,0,0.452703153,15000,5,0,2,0,0,No
0.74381942,56,14,0,3.842056933,9800,11,0,1,0,0,No
0.115663772,53,20,0,0.542645735,10000,10,0,4,0,1,No
0.004540953,73,29,0,5,6670.221237,3,0,0,0,0,No
0.9999999,28,3,0,0.193485972,3100,2,0,0,0,4,No
0.194292747,69,27,0,0.130202279,4300,5,0,0,0,0,No
0.441883554,34,4,0,0.45672665,3500,6,0,1,0,0,No
0.065297237,61,19,0,0.297767688,18500,13,0,1,0,1,No
0.9999999,54,13,0,0.480040733,4909,5,0,3,0,0,No
0.193619281,24,1,0,0.315369261,500,7,0,0,0,0,No
0.770912121,30,4,0,3687,6670.221237,8,0,2,0,0,No
0.021409519,39,9,0,0.299824407,6833,16,0,1,0,0,No
0.334148232,32,5,0,0.154527278,3500,8,0,0,0,0,No
0.043297296,72,25,0,670,6670.221237,6,0,1,0,0,No
0.20510191,30,6,2,2280,6670.221237,13,0,1,0,1,No
0.007523571,69,20,0,0.24688057,4487,9,0,2,0,0,No
0.0447371,77,24,0,0.2655561,4081,9,0,1,0,0,No
0.686884785,37,6,0,0.497416021,5417,7,0,2,0,2,No
0.158356493,55,20,0,1701,6670.221237,5,0,1,0,0,No
0.071782914,63,20,0,0.152242217,3500,5,0,0,0,0,No
0.674232577,38,9,0,0.289776818,8333,6,0,1,0,1,No
0.007567506,65,27,0,0.439312138,5000,16,0,4,0,0,No
0.826790407,80,29,0,0.447373205,5500,9,2,2,0,0,No
0.002965614,29,4,0,0.515939338,3230,8,0,1,0,0,No
0.186233353,43,12,0,0.284203442,10400,18,0,2,0,2,No
0,62,22,0,635,6670.221237,21,0,0,0,0,No
0.214672005,63,23,0,4148,6670.221237,25,1,3,0,0,No
0.293895314,63,24,1,0.836991958,4600,12,0,2,0,0,No
0.649960368,32,6,0,0.226973684,3343,9,0,0,0,1,No
0.9999999,36,8,0,0,8000,1,1,0,1,2,No
0.218167001,67,20,0,0.315493762,10500,13,0,2,0,0,No
0.941009408,56,20,2,0.223208416,6083,8,0,0,0,3,No
0.014141752,41,7,0,1335,6670.221237,5,0,1,0,0,No
0.227420761,29,5,0,0.113660282,4750,11,0,0,0,0,No
0.21163461,49,19,0,0.439675762,13816,14,0,1,0,0,No
0.035324725,48,12,0,0.286379873,6438,12,0,2,0,2,No
0.020783499,61,23,0,0.012489592,1200,2,0,0,0,0,No
0.013677732,81,23,0,0.004598161,5001,10,0,0,0,0,No
0.335794409,36,5,0,0.172642995,5716,4,0,0,0,2,No
0.172166167,28,3,0,0.170508368,3166,5,0,0,0,0,No
0.551440662,44,10,0,0.418147936,6975,14,0,2,0,1,No
0.916291273,33,7,0,1507,6670.221237,12,0,0,0,0,No
0.084162666,46,17,0,2476,0,10,0,1,0,3,No
0.354336682,54,16,0,0.445087521,7083,24,0,2,0,1,No
0.826015471,45,12,2,1392,0,10,0,0,0,3,No
0.031710929,81,34,0,0.004932058,9934,4,0,0,0,0,No
0.034872387,41,11,1,0.72811245,4979,7,0,1,0,3,No
0.160854453,84,31,0,0.20019995,4000,13,0,0,0,0,No
0,58,20,0,0.177723909,7837,8,0,2,0,1,No
0.279782299,71,33,0,0.908436625,2500,16,0,2,0,0,No
0.9999999,39,8,0,0.339714647,5536,4,0,1,0,0,No
0.427766923,62,23,1,0.139850645,2945,8,0,0,0,1,No
0.10535244,83,36,1,0.262655602,2409,12,0,0,0,0,No
0.066286816,58,24,0,1207,6670.221237,8,0,0,0,0,No
0.98860228,48,14,0,1227,6670.221237,4,0,1,0,8,No
0.03157211,39,10,0,0.644706486,3900,14,0,1,0,1,No
0.539283042,56,19,2,0.382722379,3900,4,0,1,1,0,No
0.394691586,45,16,0,3.51540383,1200,20,0,2,0,0,No
0.026136217,47,9,0,0.239458348,5833,4,0,2,0,0,No
0.007816423,69,26,0,2045,6670.221237,11,0,1,0,0,No
0.06675733,39,10,0,0.124081153,3400,5,0,0,0,2,No
0.377129671,70,21,0,0.549207256,7000,10,0,2,0,0,No
0.950033311,59,17,1,0.688836105,2946,5,0,1,0,0,No
0.264265214,48,13,0,0.511290323,5579,11,0,2,0,1,No
0.032014869,69,29,0,0.00719856,5000,5,0,0,0,0,No
0.073968362,45,9,0,0.312977099,9300,11,0,2,1,3,No
0.040602875,54,24,0,0.400181563,12116,22,0,4,0,1,No
0.81498829,56,20,0,0.482559736,3640,7,0,1,0,1,No
0.007705101,87,27,0,12,6670.221237,11,0,0,0,0,No
0.137089466,78,24,0,2518,6670.221237,8,0,2,0,0,No
0.265117608,45,15,1,0.211842105,3799,11,0,0,0,1,No
0.055999434,53,23,0,0.065993715,10500,19,0,1,0,0,No
0.102877801,54,20,0,182.5,1,4,0,1,0,2,No
0.43183553,40,8,0,477,6670.221237,11,0,0,1,0,No
0.009999851,41,11,0,0.170685802,8500,8,0,1,0,0,No
0.002676632,45,8,0,0.460986547,5574,5,0,1,0,0,No
0.484144827,43,9,0,0.43432071,8000,15,0,4,0,2,No
0.299428861,44,10,0,2386,6670.221237,11,0,2,0,3,No
0.022523883,56,17,0,2665,6670.221237,5,0,2,0,0,No
0.071002411,57,21,1,0.474498926,11175,17,0,7,0,2,No
0.37041972,63,24,0,0.393042783,2500,10,0,0,0,0,No
0.004585186,72,25,0,2464,6670.221237,11,0,1,0,0,No
0.459244533,50,19,4,0.554963035,8250,16,1,1,0,3,No
0.166690473,30,5,0,0.509850393,6750,4,0,2,0,0,No
1.368178324,27,3,0,0.092725819,1250,2,4,0,0,2,No
0.036619203,72,21,0,1074,6670.221237,7,0,1,0,0,No
0.000998599,59,22,0,0.121155123,9037,11,0,1,0,1,No
0.500580233,59,14,0,0.401731085,6700,6,0,1,0,0,No
0,36,7,1,0.232690935,1400,8,0,0,0,0,No
0.4068634,48,12,0,0.443868212,9833,10,0,1,0,0,No
0.100486585,36,6,0,460,6670.221237,3,0,0,0,0,No
0.07739484,51,18,0,0.199873698,9500,4,0,2,0,3,No
0.219939338,78,26,0,0.844500179,2790,17,0,3,0,1,No
0.013691826,45,15,0,0.319364962,5416,12,0,2,0,0,No
0.260407226,51,19,1,0.328386972,5188,8,0,0,0,0,No
0.001079438,83,32,0,2586,6670.221237,11,0,1,1,0,No
0.010024749,42,12,0,0.1298027,6740,3,0,0,0,3,No
0.530380566,28,3,0,1.468438538,300,4,0,0,0,0,No
0.052625377,54,19,0,0.631905408,10317,16,0,4,0,0,No
0.083249653,57,24,0,0.244220462,12500,11,0,1,0,1,No
0.002336405,72,33,0,0.21563786,4859,11,0,0,0,0,No
0.240141733,45,9,1,0.043661815,9000,5,0,0,0,3,No
0.257237138,65,24,0,154,6670.221237,3,0,0,0,0,No
0.011506031,76,21,0,27,6670.221237,4,0,0,0,0,No
0.070976488,61,26,1,0.245116992,15000,21,0,2,0,0,No
0,46,15,2,0.454354117,3800,13,0,1,0,0,No
0.094550094,71,17,0,68,6670.221237,2,0,1,0,0,No
0.042831549,50,16,0,1678,6670.221237,8,0,1,0,0,No
0.184473169,41,13,1,0.222510823,8084,13,0,2,0,2,No
0.046153057,63,19,0,0.375913361,7663,6,0,1,0,0,No
0.08377973,52,18,0,0.510314143,7416,8,0,2,0,3,No
0.104066573,63,21,0,0.212796313,9111,6,0,0,0,0,No
0.443024658,59,18,0,0.371417144,7500,8,0,2,0,0,No
0.305898034,25,2,0,0.336106489,600,9,0,0,0,0,No
0,53,13,0,0.597616865,12000,6,0,2,0,2,No
0.048766071,62,22,0,0.227692601,10500,9,0,2,0,1,No
0,48,16,0,0,9512,4,0,0,0,0,No
0.058345889,62,19,0,0.016690302,9166,6,0,0,0,0,No
0.056476054,68,29,0,0.352172982,4670,7,0,1,0,1,No
0.082328999,54,12,1,0.188877119,9439,6,0,1,0,3,No
0.075694676,69,27,0,0.295499801,7532,12,0,2,0,1,No
0.003147466,67,29,0,0.271922499,5986,12,0,3,0,0,No
0.9999999,27,3,1,16,6670.221237,4,0,0,1,0,No
0.709129087,48,14,0,0.06632228,6000,3,0,0,0,2,No
0.284499685,66,25,0,1408,6670.221237,8,0,0,0,1,No
0.062364565,49,11,0,4293,6670.221237,11,0,2,0,0,No
0.249873497,47,15,0,0.340186916,9094,10,0,2,0,0,No
0.339441514,42,13,0,0.559478465,6825,8,0,2,0,2,No
0.180865033,63,17,0,5794,1,7,0,0,1,0,No
0.034586201,50,17,0,17,6670.221237,1,0,0,0,0,No
0,48,16,0,0.57107662,4058,5,0,1,0,1,No
0.438778293,40,7,0,0.309484193,1201,4,0,0,0,1,No
0.201798202,22,0,0,3,1,1,0,0,0,0,No
0.443711258,36,6,0,0.072909387,4292,3,0,0,0,5,No
0.350423532,48,12,0,0.231087955,24375,6,0,1,0,4,No
0.350161799,51,13,1,2636,6670.221237,18,0,2,0,0,No
0.153938425,25,2,0,0.002749313,4000,1,0,0,0,0,No
0.468638284,57,16,1,0.607257829,6833,8,0,1,0,0,No
0.040436823,74,24,0,0.46704155,3200,4,0,1,0,0,No
0.492299461,41,12,0,0.555856833,20283,13,0,5,0,2,No
0,49,13,0,0.181212758,5705,5,0,1,0,3,No
0.01581008,63,15,0,61,6670.221237,4,0,0,0,0,No
0.715180559,31,5,1,1.018511662,2700,15,0,2,0,0,No
0.006202774,59,20,0,2453,6670.221237,8,0,1,0,0,No
0.082395449,73,23,0,0.034411765,6799,4,0,1,0,0,No
0.194897924,73,26,0,217,6670.221237,5,0,0,0,0,No
0,40,9,0,4593,6670.221237,12,0,4,0,0,No
0.010468047,45,17,0,0.211663067,12500,15,0,1,0,3,No
0,73,20,0,0.19804401,3680,8,0,1,0,0,No
0.145370926,53,17,9,0.148315964,6620,12,0,1,0,0,No
0.251165889,33,8,0,0.016112444,2916,4,0,0,0,0,No
0.059323872,45,14,0,837,6670.221237,4,0,1,0,0,No
0.15639218,67,27,0,0.217982561,12500,5,0,2,0,2,No
0,43,9,1,0.349970149,8374,7,0,2,1,4,No
0.03553432,63,30,0,0.485225505,4500,16,0,2,0,0,No
0.361805456,29,3,0,0.029505778,4066,3,0,0,0,0,No
0.012416169,75,27,0,0.080481496,10051,17,0,1,0,0,No
0.9999999,33,6,0,49,6670.221237,0,1,0,0,0,No
0.072782449,53,13,0,0.289661899,3075,3,0,1,0,0,No
0.109950004,58,20,0,392,6670.221237,8,0,0,1,2,No
0.206639668,66,18,0,123,6670.221237,9,0,0,0,0,No
0.097306418,39,9,0,0.392063681,8416,5,0,1,0,3,No
0.297247616,55,20,0,0.387426326,7634,17,0,2,0,2,No
0.191114904,71,28,0,0.110788582,6200,8,0,1,1,0,No
0.412290073,72,29,0,0.255653416,4200,9,0,1,0,0,No
3853,54,16,0,0.119989451,3791,4,0,0,0,2,No
0.149615636,63,20,0,0.297748259,12345,19,0,2,0,1,No
0.017207616,83,27,0,12,6670.221237,6,0,0,0,0,No
0.419920658,47,15,2,0.444292081,8750,10,0,1,0,1,No
0.590391727,32,5,1,0.165366927,5000,6,0,0,0,1,No
0.098771721,42,10,0,0.316728548,9695,11,0,3,0,4,No
0,80,24,0,0.000185598,5387,4,0,0,0,0,No
0.002405599,83,28,0,0.231034483,1449,8,0,2,0,0,No
0.96539422,54,17,3,0.105359429,5466,6,0,0,0,1,No
0.026015573,62,21,0,1475,6670.221237,11,0,1,0,0,No
0.65104985,59,17,1,1372,6670.221237,4,0,1,0,0,No
0,59,19,0,0.346543857,11833,8,0,1,0,0,No
0.528862818,36,7,0,0.202085615,21000,8,0,2,0,0,No
0.09475155,54,11,0,32,6670.221237,4,0,0,0,0,No
0,36,6,0,0.242303079,2500,10,0,0,0,0,No
0.987099548,31,6,4,0.83734741,3030,8,1,1,0,0,No
0.008930256,50,17,0,2712,6670.221237,6,0,2,0,1,No
0.073759959,41,7,0,0.154222367,9200,5,0,1,0,2,No
0.741639022,55,20,1,0.652793401,8000,7,0,1,0,0,No
0.689698268,31,6,0,0.136712392,4300,2,0,0,0,3,No
0.422644339,39,11,0,0.451849384,3000,4,0,1,0,0,No
0.024876835,74,33,0,0.003749063,4000,2,0,0,0,0,No
0.027970001,72,29,0,23,6670.221237,11,0,0,0,0,No
0.024277839,33,5,1,0.487671617,7137,9,0,2,0,0,No
0.17311226,42,11,0,0.457568007,4300,11,0,1,0,3,No
0,56,18,1,0,1,8,0,0,1,0,No
0.826507376,64,20,0,0.343409915,7442,8,0,1,0,0,No
0.082333947,54,15,0,3506,6670.221237,6,0,2,0,2,No
0.00499987,46,13,0,0.264867566,2000,11,0,1,0,1,No
0.16076518,25,2,0,1250,6670.221237,8,0,0,0,0,No
0.9999999,48,12,0,0.510244878,2000,2,1,1,0,0,No
0.205605049,42,11,0,0.161868643,5800,8,0,0,0,2,No
0.435309052,58,24,0,1.088140286,6500,28,0,2,0,2,No
0.005748274,35,7,0,0.446221511,2500,15,0,2,0,3,No
0.461624206,52,14,0,0.458654135,10000,10,0,2,0,1,No
0.01196115,64,17,0,0.236830257,2220,7,0,0,0,0,No
0.9999999,49,14,1,1.117339529,3442,5,0,1,0,2,No
0,34,9,0,0.340665334,5500,10,0,1,0,0,No
0.075773106,46,9,0,0.376065677,9500,9,0,1,0,2,No
0.005804784,78,38,0,0.532754538,3800,14,0,2,0,1,No
0.036065464,65,17,0,0.813329312,3315,8,0,1,0,0,No
0.008139837,72,24,0,0.287525703,2917,13,0,1,0,0,No
0.027246133,56,13,0,0.294074401,6800,8,0,2,0,0,No
0,24,1,0,0,6670.221237,1,0,0,0,0,No
0.9999999,40,11,0,0.150645624,3484,2,0,0,0,1,No
0.850541236,52,17,0,0.52278408,5200,10,0,3,0,1,No
0.05948268,56,17,0,0.225583611,12593,13,0,1,0,4,No
0.012740153,64,19,0,0.376467179,6900,8,0,1,0,1,No
0.45347539,63,31,0,7229,6670.221237,24,0,2,0,0,No
0.099530709,53,12,0,203,0,10,0,0,0,0,No
0.340847891,64,20,1,0.355872388,7083,11,0,1,0,1,No
0.184040975,42,11,0,589,6670.221237,10,0,0,0,0,No
0.053760115,62,22,0,1.090636455,3000,6,0,1,0,0,No
0.012865069,72,28,0,0.00239904,2500,1,0,0,0,0,No
0.031350645,48,12,1,0.202159568,5000,10,0,2,0,1,No
0.286304277,64,27,1,0.22731439,12000,10,0,2,0,1,No
0.016935211,62,24,0,2575,6670.221237,16,0,2,0,0,No
0.138503362,54,16,0,0.266244585,3000,7,0,1,0,0,No
0.019141034,28,3,0,0.132622459,3000,5,0,0,0,0,No
0.764332654,45,10,1,2584,0,7,0,1,0,2,No
0.489097439,55,13,0,0.322324967,9083,13,0,1,0,0,No
0.35877458,62,27,0,0.819453481,3073,11,0,0,0,0,No
0.160653873,33,4,0,0.248093988,8000,8,0,1,0,0,No
0.317945794,40,9,2,0.359584072,12405,12,0,1,0,1,No
0.979309664,29,5,0,0.623160233,3600,11,0,1,0,0,No
1.029985007,26,2,0,0.117502054,2433,2,0,0,0,0,No
0,54,11,1,1042,6670.221237,5,0,1,0,0,No
0,38,8,0,0.288790617,5200,3,0,1,0,1,No
0.036353725,73,22,0,0.020993002,3000,8,0,0,0,0,No
0.746663131,67,30,0,0.982437179,3700,16,0,2,0,0,No
0.995334111,27,4,0,0.247005988,4675,6,0,0,0,0,No
0.726102985,32,6,0,0.207925482,6333,10,1,0,0,1,No
0.359631401,87,30,0,0.539345204,3481,9,0,1,0,1,No
0.173282672,57,18,0,0.144594736,9536,6,0,1,0,0,No
0.264613451,42,10,0,0.529872495,5489,15,0,2,0,2,No
0.131766417,50,14,0,0.387379088,13025,21,0,2,0,4,No
0.013127532,49,18,0,0.003157562,3166,10,0,0,0,1,No
0.003034911,62,28,0,0.295764406,5500,20,0,1,0,0,No
0.899982301,58,24,4,1.195652174,2253,11,0,1,0,0,No
0.123245126,46,13,0,344,0,4,0,0,0,4,No
0.042676662,55,18,0,0.15141369,8063,12,0,1,0,0,No
0.431577303,51,12,0,0.067061924,7589,9,0,0,0,2,No
0.389722056,55,13,1,0.144878499,3250,6,0,0,0,0,No
0.021896874,78,26,0,25,6670.221237,4,0,0,0,0,No
0.02863009,70,24,0,0.011660189,1800,4,0,0,0,0,No
0.03742409,88,35,0,0.024174053,2481,10,0,0,0,0,No
0.9999999,56,17,98,0,7781,0,98,0,98,5,No
0.28061591,41,8,0,0.255095332,6083,4,0,0,0,1,No
0.064390557,45,10,2,0.609916782,5767,7,0,2,0,3,No
0.259768506,33,4,0,0.182349503,1710,4,0,0,0,2,No
0.054309904,71,25,0,0.28340466,6308,5,0,1,0,0,No
0.008754387,85,39,0,13,6670.221237,9,0,0,0,0,No
0.371257485,53,17,1,5,6670.221237,1,4,0,0,0,No
0.03929607,48,18,0,0.480393478,7420,10,0,2,0,0,No
1.029985007,38,5,0,61,6670.221237,2,0,0,0,0,No
0.437113815,53,17,0,0.687235744,8750,16,0,3,0,2,No
0,30,5,0,0.541273922,3500,5,0,2,0,2,No
0.025207422,88,33,1,0.011996572,3500,9,0,0,0,0,No
0.399761298,44,12,0,0.279277636,5481,10,0,1,0,2,No
0.727082461,65,25,0,0.235341551,8680,10,0,1,0,0,No
0.067870758,69,20,0,0.005960392,5200,3,0,0,0,0,No
0.013149671,65,25,0,0.003461006,4333,2,0,0,0,1,No
0.025859681,50,13,0,0.340332697,11000,12,0,2,0,3,No
0.05537327,55,19,0,0.256744714,12342,12,0,1,0,0,No
0.014974879,76,34,0,0.26786654,9500,6,0,1,0,0,No
0.344258652,39,7,0,0.463873557,3985,8,0,1,1,3,No
0.001502424,58,26,0,0.598066422,11170,22,0,10,0,2,No
0.149123392,34,6,0,0.50409918,5000,7,0,2,0,1,No
0.089714153,54,14,0,0.572341016,3600,12,0,2,0,2,No
0.024954813,32,7,0,0.479507558,6416,11,0,1,0,0,No
0.978183801,36,6,0,0.382242029,5833,7,0,1,0,0,No
0.019932438,64,26,0,0.004374453,8000,10,0,0,0,0,No
0.009019937,67,23,0,883,6670.221237,7,0,1,0,0,No
0,51,13,0,3,6670.221237,6,0,0,0,0,No
0.005256505,64,18,0,0.109927729,2628,7,0,1,0,0,No
0.291304944,63,18,0,0.594400509,11000,11,0,2,0,0,No
0.276955603,49,13,0,0.48626954,7100,7,0,2,0,2,No
0.129874458,40,7,0,0.165934797,7514,9,0,0,0,1,No
0.97015952,56,19,1,0.237472144,17500,22,0,1,0,1,No
0.083268032,34,8,0,0.325904442,6550,8,0,1,0,0,No
0.009355495,61,16,0,0.147890677,10500,12,0,1,0,0,No
0.276037685,61,30,0,0.990401536,6250,22,0,2,0,1,No
0.075956962,63,24,0,3871,6670.221237,6,0,1,0,0,No
0.018561485,41,7,0,0.812325256,8583,9,0,2,0,3,No
0.16464262,51,15,0,0.149970006,5000,9,0,0,0,1,No
0.407119763,37,9,0,0.741029641,8332,10,0,3,0,1,No
0.317269854,36,5,0,0.050119332,2932,2,0,0,0,0,No
0.022998673,77,38,0,0.215729838,4500,12,0,1,0,0,No
0.95442585,52,12,1,0.494040524,3355,9,3,1,1,3,No
0.747640772,54,20,1,2019,6670.221237,10,0,2,0,3,No
0.214060457,58,16,0,0.055296469,1500,2,0,0,0,0,No
0,51,14,0,0.465787943,5158,6,0,2,0,0,No
0.089841064,66,22,0,0.415570934,5779,11,0,1,0,0,No
0.006399878,64,21,1,10,0,6,0,0,0,0,No
0.48328183,64,18,0,0.318446926,6000,8,0,1,0,1,No
0.202908212,58,19,0,0.061134124,7000,6,0,1,0,0,No
0.059685466,48,17,0,0.34803574,7050,12,0,1,0,1,No
0.008272437,84,29,0,0.179935841,3428,7,0,1,0,0,No
0.079224103,65,15,0,2864,6670.221237,4,0,1,0,1,No
0.590696985,48,14,0,0.119596542,6939,7,0,0,0,3,No
0.175776357,44,14,0,0.358877297,10830,10,0,2,0,2,No
0.985271882,57,23,0,0.240403174,9325,21,0,0,0,0,No
0.182718967,42,9,0,0.114455681,8404,4,0,0,0,0,No
0,51,20,0,0.467741935,6633,18,0,3,0,1,No
0.07149006,63,22,0,2611,6670.221237,5,0,2,0,0,No
0.890105382,38,6,0,1828,6670.221237,6,0,0,0,0,No
0.357684244,32,4,1,710,6670.221237,6,0,0,0,0,No
0.103508878,36,8,0,0.385589594,5842,8,0,2,0,3,No
0.002899952,61,26,0,3984,6670.221237,11,0,2,0,0,No
0.082481621,50,19,0,1525,6670.221237,10,0,1,0,3,No
0,37,8,0,0.190982638,11000,9,0,1,0,3,No
0.800899355,48,13,5,0.453504227,11000,15,0,3,0,1,No
0.588841116,54,13,1,0.451424307,8038,10,0,2,0,2,No
0.03723654,69,21,0,0.005999077,6500,7,0,0,0,0,No
0.102288297,53,15,0,1653,6670.221237,6,0,1,0,0,No
0.139475991,56,14,0,0.111233394,12720,4,0,1,0,0,No
0.264193395,49,16,0,2234,6670.221237,6,0,2,0,2,No
0.004676978,73,33,0,0.00779844,1666,10,0,0,0,0,No
0.314182155,41,11,0,0.40871331,10833,11,0,2,0,2,No
0.826697211,37,7,0,1.367850953,2307,14,0,1,0,0,No
0.036087628,63,25,0,0.316042737,12260,8,0,3,0,0,No
0.003585871,72,31,0,0.010643524,6106,10,0,0,0,0,No
0.9999999,30,4,0,0,1100,0,0,0,0,0,No
1.00879912,50,11,0,0.55952381,2771,7,0,1,0,0,No
0.9999999,55,19,0,0.307514656,5628,4,2,0,1,2,No
0.3958966,34,7,0,0.407535563,2600,6,0,0,0,1,No
0,74,32,0,0.058099001,4302,3,0,0,0,0,No
0.002079503,57,15,2,0.361971042,12500,15,0,2,0,5,No
0.9999999,47,11,0,0.190374123,5131,7,1,0,0,0,No
0.034586201,31,6,0,0.436629775,2800,8,0,1,0,0,No
0,69,30,0,0.466266867,2000,12,0,1,0,0,No
0.228059273,64,19,0,0.08649698,9271,11,0,0,0,0,No
0.553070346,64,16,0,0.718295036,5700,8,0,2,0,1,No
0.145396279,42,8,0,0.416912675,10500,9,0,3,0,1,No
0.002408227,59,28,0,0.048365054,30000,28,0,0,0,2,No
0.057272068,58,23,0,0.496936472,3100,13,0,1,0,1,No
0.029604302,77,21,0,0.026290166,3080,9,0,0,0,0,No
0.742219053,51,19,0,0.562538863,20906,14,0,3,0,2,No
0.026316773,50,18,0,0.30644288,5540,12,0,1,0,2,No
0.901617028,43,10,0,0.605214356,9166,16,0,1,0,3,No
0.48106716,28,5,1,0.300615385,3249,7,0,1,0,0,No
0.009860883,87,29,0,0.103343465,6250,7,0,0,0,0,No
0.229235132,76,30,0,0.379048381,2500,6,0,1,0,0,No
0.006224589,69,19,0,0.253087493,5748,8,0,1,0,0,No
0.322154247,54,22,0,0.409646515,3026,12,0,1,0,0,No
0.312884052,37,7,0,0.518200281,6400,16,1,2,0,2,No
0.004095043,79,35,0,0.125427873,8179,5,0,1,0,0,No
0.3430817,76,34,0,0.610448243,3100,13,0,1,1,0,No
1.025374856,45,10,1,0.12617789,4350,6,0,0,0,1,No
0.253033551,50,21,0,0.542935717,14544,16,0,4,0,1,No
0.948762809,27,3,0,0.144948404,4166,5,0,0,0,0,No
0.128374678,45,15,0,0.411007403,6213,5,0,1,0,4,No
0.006122831,58,16,0,0.245132986,7293,8,0,1,0,0,No
0.237958109,60,23,1,1264,6670.221237,10,0,1,0,0,No
0.744983776,68,22,1,0.320442676,16083,8,0,2,0,3,No
0.007727022,29,4,0,0.164484647,4200,13,0,0,0,0,No
0.045977011,24,1,0,0.774086379,300,2,0,0,0,0,No
0.9999999,51,13,0,0,6670.221237,0,1,0,0,0,No
0.9999999,37,8,0,0.439297125,3129,2,0,2,1,0,No
0.634144367,47,15,0,0.610271178,4166,5,0,2,0,3,No
0.62080115,38,9,0,0.314719062,2900,7,0,0,0,0,No
0.427607523,44,12,0,0.353202431,12833,8,0,3,0,2,No
0.02517828,64,24,3,0.006959443,8333,5,1,0,0,0,No
0.005944234,77,35,0,0.093469749,7916,18,0,2,0,0,No
0.095995637,63,27,0,0.175955281,11985,8,0,1,0,1,No
0.141624525,56,19,0,0.274745051,5000,3,0,1,0,0,No
0.610567515,49,16,0,0.781292985,2180,5,0,1,0,0,No
0.632734531,48,8,0,0.000814406,11050,1,0,0,0,5,No
0,49,15,0,0.273893842,12000,7,0,2,0,4,No
0.443001086,57,19,1,0.770351328,3500,7,0,1,0,0,No
0.01122498,78,34,0,0.002374703,8000,4,0,0,0,1,No
0.511025503,40,11,0,0.154057772,15266,9,0,2,0,0,No
0.008853097,54,15,0,0.305029995,6500,6,0,1,0,2,No
0.726477151,47,15,0,0.203857816,15500,11,0,1,0,3,No
0,29,4,0,0.338922928,3100,2,0,1,0,1,No
0.675985105,66,23,1,0.901137358,8000,17,0,3,1,0,No
0.097641423,77,34,0,0.298092946,5400,12,0,2,0,0,No
0.156354777,33,5,0,0.345971169,12000,10,0,2,0,1,No
0.799321963,56,19,0,0.360593754,7140,13,0,1,0,2,No
0.9109375,40,12,1,1.013424736,3500,11,1,1,0,5,No
1.008713663,55,19,0,0.295617397,6000,3,0,2,0,1,No
0.022665293,26,3,0,0.646772229,820,8,0,0,0,0,No
0.025227,48,11,0,0.288361241,14571,15,0,2,0,4,No
0.369976131,58,22,0,0.024425082,7000,2,0,0,0,0,No
0.002281516,43,12,1,0.178974394,14800,7,0,2,0,2,No
0.681473419,55,19,0,0.557790134,8452,11,0,4,0,1,No
0.9999999,60,16,0,0.242948135,1098,3,0,0,0,0,No
0.171892746,53,16,0,0.288995543,5833,7,0,2,0,1,No
0.141831239,52,14,0,0.120787921,10000,7,0,1,0,0,No
0.740906512,44,16,0,1123,1,13,0,2,0,2,No
0.008320513,74,30,0,0.14904502,5863,12,0,1,0,0,No
